step,actual,persistence_forecast,moving_average_forecast
801,885.91,884.9,885.1066666666666
802,895.93,884.9,885.1066666666666
803,877.52,884.9,885.1066666666666
804,887.78,889.61,885.4358333333333
805,887.95,889.61,885.4358333333333
806,887.21,889.61,885.4358333333333
807,888.05,889.61,885.4358333333333
808,888.57,889.61,885.4358333333333
809,888.97,889.61,885.4358333333333
810,892.82,889.61,885.4358333333333
811,887.27,889.61,885.4358333333333
812,885.91,889.61,885.4358333333333
813,895.93,889.61,885.4358333333333
814,877.52,889.61,885.4358333333333
815,891.56,889.61,885.4358333333333
816,887.95,887.78,885.0300000000002
817,887.21,887.78,885.0300000000002
818,888.05,887.78,885.0300000000002
819,888.57,887.78,885.0300000000002
820,888.97,887.78,885.0300000000002
821,892.82,887.78,885.0300000000002
822,887.27,887.78,885.0300000000002
823,885.91,887.78,885.0300000000002
824,895.93,887.78,885.0300000000002
825,877.52,887.78,885.0300000000002
826,891.56,887.78,885.0300000000002
827,884.0,887.78,885.0300000000002
828,887.21,887.95,884.9075000000001
829,888.05,887.95,884.9075000000001
830,888.57,887.95,884.9075000000001
831,888.97,887.95,884.9075000000001
832,892.82,887.95,884.9075000000001
833,887.27,887.95,884.9075000000001
834,885.91,887.95,884.9075000000001
835,895.93,887.95,884.9075000000001
836,877.52,887.95,884.9075000000001
837,891.56,887.95,884.9075000000001
838,884.0,887.95,884.9075000000001
839,881.71,887.95,884.9075000000001
840,888.05,887.21,885.3100000000001
841,888.57,887.21,885.3100000000001
842,888.97,887.21,885.3100000000001
843,892.82,887.21,885.3100000000001
844,887.27,887.21,885.3100000000001
845,885.91,887.21,885.3100000000001
846,895.93,887.21,885.3100000000001
847,877.52,887.21,885.3100000000001
848,891.56,887.21,885.3100000000001
849,884.0,887.21,885.3100000000001
850,881.71,887.21,885.3100000000001
851,886.04,887.21,885.3100000000001
852,888.57,888.05,885.1691666666666
853,888.97,888.05,885.1691666666666
854,892.82,888.05,885.1691666666666
855,887.27,888.05,885.1691666666666
856,885.91,888.05,885.1691666666666
857,895.93,888.05,885.1691666666666
858,877.52,888.05,885.1691666666666
859,891.56,888.05,885.1691666666666
860,884.0,888.05,885.1691666666666
861,881.71,888.05,885.1691666666666
862,886.04,888.05,885.1691666666666
863,892.69,888.05,885.1691666666666
864,888.97,888.57,885.2791666666666
865,892.82,888.57,885.2791666666666
866,887.27,888.57,885.2791666666666
867,885.91,888.57,885.2791666666666
868,895.93,888.57,885.2791666666666
869,877.52,888.57,885.2791666666666
870,891.56,888.57,885.2791666666666
871,884.0,888.57,885.2791666666666
872,881.71,888.57,885.2791666666666
873,886.04,888.57,885.2791666666666
874,892.69,888.57,885.2791666666666
875,881.67,888.57,885.2791666666666
876,892.82,888.97,885.9033333333332
877,887.27,888.97,885.9033333333332
878,885.91,888.97,885.9033333333332
879,895.93,888.97,885.9033333333332
880,877.52,888.97,885.9033333333332
881,891.56,888.97,885.9033333333332
882,884.0,888.97,885.9033333333332
883,881.71,888.97,885.9033333333332
884,886.04,888.97,885.9033333333332
885,892.69,888.97,885.9033333333332
886,881.67,888.97,885.9033333333332
887,885.9,888.97,885.9033333333332
888,887.27,892.82,886.8858333333333
889,885.91,892.82,886.8858333333333
890,895.93,892.82,886.8858333333333
891,877.52,892.82,886.8858333333333
892,891.56,892.82,886.8858333333333
893,884.0,892.82,886.8858333333333
894,881.71,892.82,886.8858333333333
895,886.04,892.82,886.8858333333333
896,892.69,892.82,886.8858333333333
897,881.67,892.82,886.8858333333333
898,885.9,892.82,886.8858333333333
899,894.16,892.82,886.8858333333333
900,885.91,887.27,887.465
901,895.93,887.27,887.465
902,877.52,887.27,887.465
903,891.56,887.27,887.465
904,884.0,887.27,887.465
905,881.71,887.27,887.465
906,886.04,887.27,887.465
907,892.69,887.27,887.465
908,881.67,887.27,887.465
909,885.9,887.27,887.465
910,894.16,887.27,887.465
911,880.62,887.27,887.465
912,895.93,885.91,887.6575000000001
913,877.52,885.91,887.6575000000001
914,891.56,885.91,887.6575000000001
915,884.0,885.91,887.6575000000001
916,881.71,885.91,887.6575000000001
917,886.04,885.91,887.6575000000001
918,892.69,885.91,887.6575000000001
919,881.67,885.91,887.6575000000001
920,885.9,885.91,887.6575000000001
921,894.16,885.91,887.6575000000001
922,880.62,885.91,887.6575000000001
923,894.14,885.91,887.6575000000001
924,877.52,895.93,888.7475
925,891.56,895.93,888.7475
926,884.0,895.93,888.7475
927,881.71,895.93,888.7475
928,886.04,895.93,888.7475
929,892.69,895.93,888.7475
930,881.67,895.93,888.7475
931,885.9,895.93,888.7475
932,894.16,895.93,888.7475
933,880.62,895.93,888.7475
934,894.14,895.93,888.7475
935,879.86,895.93,888.7475
936,891.56,877.52,888.1325
937,884.0,877.52,888.1325
938,881.71,877.52,888.1325
939,886.04,877.52,888.1325
940,892.69,877.52,888.1325
941,881.67,877.52,888.1325
942,885.9,877.52,888.1325
943,894.16,877.52,888.1325
944,880.62,877.52,888.1325
945,894.14,877.52,888.1325
946,879.86,877.52,888.1325
947,886.49,877.52,888.1325
948,884.0,891.56,888.295
949,881.71,891.56,888.295
950,886.04,891.56,888.295
951,892.69,891.56,888.295
952,881.67,891.56,888.295
953,885.9,891.56,888.295
954,894.16,891.56,888.295
955,880.62,891.56,888.295
956,894.14,891.56,888.295
957,879.86,891.56,888.295
958,886.49,891.56,888.295
959,890.54,891.56,888.295
960,881.71,884.0,887.98
961,886.04,884.0,887.98
962,892.69,884.0,887.98
963,881.67,884.0,887.98
964,885.9,884.0,887.98
965,894.16,884.0,887.98
966,880.62,884.0,887.98
967,894.14,884.0,887.98
968,879.86,884.0,887.98
969,886.49,884.0,887.98
970,890.54,884.0,887.98
971,880.09,884.0,887.98
972,886.04,881.71,887.46
973,892.69,881.71,887.46
974,881.67,881.71,887.46
975,885.9,881.71,887.46
976,894.16,881.71,887.46
977,880.62,881.71,887.46
978,894.14,881.71,887.46
979,879.86,881.71,887.46
980,886.49,881.71,887.46
981,890.54,881.71,887.46
982,880.09,881.71,887.46
983,890.9,881.71,887.46
984,892.69,886.04,887.3624999999998
985,881.67,886.04,887.3624999999998
986,885.9,886.04,887.3624999999998
987,894.16,886.04,887.3624999999998
988,880.62,886.04,887.3624999999998
989,894.14,886.04,887.3624999999998
990,879.86,886.04,887.3624999999998
991,886.49,886.04,887.3624999999998
992,890.54,886.04,887.3624999999998
993,880.09,886.04,887.3624999999998
994,890.9,886.04,887.3624999999998
995,888.23,886.04,887.3624999999998
996,881.67,892.69,887.7491666666666
997,885.9,892.69,887.7491666666666
998,894.16,892.69,887.7491666666666
999,880.62,892.69,887.7491666666666
1000,894.14,892.69,887.7491666666666
1001,879.86,892.69,887.7491666666666
1002,886.49,892.69,887.7491666666666
1003,890.54,892.69,887.7491666666666
1004,880.09,892.69,887.7491666666666
1005,890.9,892.69,887.7491666666666
1006,888.23,892.69,887.7491666666666
1007,882.11,892.69,887.7491666666666
1008,885.9,881.67,887.1741666666667
1009,894.16,881.67,887.1741666666667
1010,880.62,881.67,887.1741666666667
1011,894.14,881.67,887.1741666666667
1012,879.86,881.67,887.1741666666667
1013,886.49,881.67,887.1741666666667
1014,890.54,881.67,887.1741666666667
1015,880.09,881.67,887.1741666666667
1016,890.9,881.67,887.1741666666667
1017,888.23,881.67,887.1741666666667
1018,882.11,881.67,887.1741666666667
1019,899.0,881.67,887.1741666666667
1020,894.16,885.9,886.9183333333334
1021,880.62,885.9,886.9183333333334
1022,894.14,885.9,886.9183333333334
1023,879.86,885.9,886.9183333333334
1024,886.49,885.9,886.9183333333334
1025,890.54,885.9,886.9183333333334
1026,880.09,885.9,886.9183333333334
1027,890.9,885.9,886.9183333333334
1028,888.23,885.9,886.9183333333334
1029,882.11,885.9,886.9183333333334
1030,899.0,885.9,886.9183333333334
1031,874.44,885.9,886.9183333333334
1032,880.62,894.16,887.0299999999999
1033,894.14,894.16,887.0299999999999
1034,879.86,894.16,887.0299999999999
1035,886.49,894.16,887.0299999999999
1036,890.54,894.16,887.0299999999999
1037,880.09,894.16,887.0299999999999
1038,890.9,894.16,887.0299999999999
1039,888.23,894.16,887.0299999999999
1040,882.11,894.16,887.0299999999999
1041,899.0,894.16,887.0299999999999
1042,874.44,894.16,887.0299999999999
1043,887.85,894.16,887.0299999999999
1044,894.14,880.62,886.4758333333334
1045,879.86,880.62,886.4758333333334
1046,886.49,880.62,886.4758333333334
1047,890.54,880.62,886.4758333333334
1048,880.09,880.62,886.4758333333334
1049,890.9,880.62,886.4758333333334
1050,888.23,880.62,886.4758333333334
1051,882.11,880.62,886.4758333333334
1052,899.0,880.62,886.4758333333334
1053,874.44,880.62,886.4758333333334
1054,887.85,880.62,886.4758333333334
1055,887.86,880.62,886.4758333333334
1056,879.86,894.14,887.1616666666667
1057,886.49,894.14,887.1616666666667
1058,890.54,894.14,887.1616666666667
1059,880.09,894.14,887.1616666666667
1060,890.9,894.14,887.1616666666667
1061,888.23,894.14,887.1616666666667
1062,882.11,894.14,887.1616666666667
1063,899.0,894.14,887.1616666666667
1064,874.44,894.14,887.1616666666667
1065,887.85,894.14,887.1616666666667
1066,887.86,894.14,887.1616666666667
1067,883.04,894.14,887.1616666666667
1068,886.49,879.86,885.8225000000001
1069,890.54,879.86,885.8225000000001
1070,880.09,879.86,885.8225000000001
1071,890.9,879.86,885.8225000000001
1072,888.23,879.86,885.8225000000001
1073,882.11,879.86,885.8225000000001
1074,899.0,879.86,885.8225000000001
1075,874.44,879.86,885.8225000000001
1076,887.85,879.86,885.8225000000001
1077,887.86,879.86,885.8225000000001
1078,883.04,879.86,885.8225000000001
1079,886.23,879.86,885.8225000000001
1080,890.54,886.49,886.57
1081,880.09,886.49,886.57
1082,890.9,886.49,886.57
1083,888.23,886.49,886.57
1084,882.11,886.49,886.57
1085,899.0,886.49,886.57
1086,874.44,886.49,886.57
1087,887.85,886.49,886.57
1088,887.86,886.49,886.57
1089,883.04,886.49,886.57
1090,886.23,886.49,886.57
1091,883.65,886.49,886.57
1092,880.09,890.54,886.485
1093,890.9,890.54,886.485
1094,888.23,890.54,886.485
1095,882.11,890.54,886.485
1096,899.0,890.54,886.485
1097,874.44,890.54,886.485
1098,887.85,890.54,886.485
1099,887.86,890.54,886.485
1100,883.04,890.54,886.485
1101,886.23,890.54,886.485
1102,883.65,890.54,886.485
1103,877.9,890.54,886.485
1104,890.9,880.09,886.1591666666667
1105,888.23,880.09,886.1591666666667
1106,882.11,880.09,886.1591666666667
1107,899.0,880.09,886.1591666666667
1108,874.44,880.09,886.1591666666667
1109,887.85,880.09,886.1591666666667
1110,887.86,880.09,886.1591666666667
1111,883.04,880.09,886.1591666666667
1112,886.23,880.09,886.1591666666667
1113,883.65,880.09,886.1591666666667
1114,877.9,880.09,886.1591666666667
1115,878.32,880.09,886.1591666666667
1116,888.23,890.9,886.9250000000001
1117,882.11,890.9,886.9250000000001
1118,899.0,890.9,886.9250000000001
1119,874.44,890.9,886.9250000000001
1120,887.85,890.9,886.9250000000001
1121,887.86,890.9,886.9250000000001
1122,883.04,890.9,886.9250000000001
1123,886.23,890.9,886.9250000000001
1124,883.65,890.9,886.9250000000001
1125,877.9,890.9,886.9250000000001
1126,878.32,890.9,886.9250000000001
1127,888.63,890.9,886.9250000000001
1128,882.11,888.23,887.1075
1129,899.0,888.23,887.1075
1130,874.44,888.23,887.1075
1131,887.85,888.23,887.1075
1132,887.86,888.23,887.1075
1133,883.04,888.23,887.1075
1134,886.23,888.23,887.1075
1135,883.65,888.23,887.1075
1136,877.9,888.23,887.1075
1137,878.32,888.23,887.1075
1138,888.63,888.23,887.1075
1139,883.71,888.23,887.1075
1140,899.0,882.11,886.2258333333333
1141,874.44,882.11,886.2258333333333
1142,887.85,882.11,886.2258333333333
1143,887.86,882.11,886.2258333333333
1144,883.04,882.11,886.2258333333333
1145,886.23,882.11,886.2258333333333
1146,883.65,882.11,886.2258333333333
1147,877.9,882.11,886.2258333333333
1148,878.32,882.11,886.2258333333333
1149,888.63,882.11,886.2258333333333
1150,883.71,882.11,886.2258333333333
1151,882.95,882.11,886.2258333333333
1152,874.44,899.0,887.67
1153,887.85,899.0,887.67
1154,887.86,899.0,887.67
1155,883.04,899.0,887.67
1156,886.23,899.0,887.67
1157,883.65,899.0,887.67
1158,877.9,899.0,887.67
1159,878.32,899.0,887.67
1160,888.63,899.0,887.67
1161,883.71,899.0,887.67
1162,882.95,899.0,887.67
1163,880.12,899.0,887.67
1164,887.85,874.44,886.715
1165,887.86,874.44,886.715
1166,883.04,874.44,886.715
1167,886.23,874.44,886.715
1168,883.65,874.44,886.715
1169,877.9,874.44,886.715
1170,878.32,874.44,886.715
1171,888.63,874.44,886.715
1172,883.71,874.44,886.715
1173,882.95,874.44,886.715
1174,880.12,874.44,886.715
1175,877.41,874.44,886.715
1176,887.86,887.85,886.1891666666667
1177,883.04,887.85,886.1891666666667
1178,886.23,887.85,886.1891666666667
1179,883.65,887.85,886.1891666666667
1180,877.9,887.85,886.1891666666667
1181,878.32,887.85,886.1891666666667
1182,888.63,887.85,886.1891666666667
1183,883.71,887.85,886.1891666666667
1184,882.95,887.85,886.1891666666667
1185,880.12,887.85,886.1891666666667
1186,877.41,887.85,886.1891666666667
1187,879.73,887.85,886.1891666666667
1188,883.04,887.86,886.7925
1189,886.23,887.86,886.7925
1190,883.65,887.86,886.7925
1191,877.9,887.86,886.7925
1192,878.32,887.86,886.7925
1193,888.63,887.86,886.7925
1194,883.71,887.86,886.7925
1195,882.95,887.86,886.7925
1196,880.12,887.86,886.7925
1197,877.41,887.86,886.7925
1198,879.73,887.86,886.7925
1199,878.2,887.86,886.7925
1200,886.23,883.04,885.8675
1201,883.65,883.04,885.8675
1202,877.9,883.04,885.8675
1203,878.32,883.04,885.8675
1204,888.63,883.04,885.8675
1205,883.71,883.04,885.8675
1206,882.95,883.04,885.8675
1207,880.12,883.04,885.8675
1208,877.41,883.04,885.8675
1209,879.73,883.04,885.8675
1210,878.2,883.04,885.8675
1211,875.74,883.04,885.8675
1212,883.65,886.23,886.3983333333332
1213,877.9,886.23,886.3983333333332
1214,878.32,886.23,886.3983333333332
1215,888.63,886.23,886.3983333333332
1216,883.71,886.23,886.3983333333332
1217,882.95,886.23,886.3983333333332
1218,880.12,886.23,886.3983333333332
1219,877.41,886.23,886.3983333333332
1220,879.73,886.23,886.3983333333332
1221,878.2,886.23,886.3983333333332
1222,875.74,886.23,886.3983333333332
1223,875.02,886.23,886.3983333333332
1224,877.9,883.65,886.1616666666665
1225,878.32,883.65,886.1616666666665
1226,888.63,883.65,886.1616666666665
1227,883.71,883.65,886.1616666666665
1228,882.95,883.65,886.1616666666665
1229,880.12,883.65,886.1616666666665
1230,877.41,883.65,886.1616666666665
1231,879.73,883.65,886.1616666666665
1232,878.2,883.65,886.1616666666665
1233,875.74,883.65,886.1616666666665
1234,875.02,883.65,886.1616666666665
1235,876.44,883.65,886.1616666666665
1236,878.32,877.9,885.1083333333332
1237,888.63,877.9,885.1083333333332
1238,883.71,877.9,885.1083333333332
1239,882.95,877.9,885.1083333333332
1240,880.12,877.9,885.1083333333332
1241,877.41,877.9,885.1083333333332
1242,879.73,877.9,885.1083333333332
1243,878.2,877.9,885.1083333333332
1244,875.74,877.9,885.1083333333332
1245,875.02,877.9,885.1083333333332
1246,876.44,877.9,885.1083333333332
1247,877.25,877.9,885.1083333333332
1248,888.63,878.32,884.9608333333332
1249,883.71,878.32,884.9608333333332
1250,882.95,878.32,884.9608333333332
1251,880.12,878.32,884.9608333333332
1252,877.41,878.32,884.9608333333332
1253,879.73,878.32,884.9608333333332
1254,878.2,878.32,884.9608333333332
1255,875.74,878.32,884.9608333333332
1256,875.02,878.32,884.9608333333332
1257,876.44,878.32,884.9608333333332
1258,877.25,878.32,884.9608333333332
1259,879.73,878.32,884.9608333333332
1260,883.71,888.63,884.7716666666665
1261,882.95,888.63,884.7716666666665
1262,880.12,888.63,884.7716666666665
1263,877.41,888.63,884.7716666666665
1264,879.73,888.63,884.7716666666665
1265,878.2,888.63,884.7716666666665
1266,875.74,888.63,884.7716666666665
1267,875.02,888.63,884.7716666666665
1268,876.44,888.63,884.7716666666665
1269,877.25,888.63,884.7716666666665
1270,879.73,888.63,884.7716666666665
1271,882.41,888.63,884.7716666666665
1272,882.95,883.71,884.3949999999999
1273,880.12,883.71,884.3949999999999
1274,877.41,883.71,884.3949999999999
1275,879.73,883.71,884.3949999999999
1276,878.2,883.71,884.3949999999999
1277,875.74,883.71,884.3949999999999
1278,875.02,883.71,884.3949999999999
1279,876.44,883.71,884.3949999999999
1280,877.25,883.71,884.3949999999999
1281,879.73,883.71,884.3949999999999
1282,882.41,883.71,884.3949999999999
1283,882.24,883.71,884.3949999999999
1284,880.12,882.95,884.4649999999998
1285,877.41,882.95,884.4649999999998
1286,879.73,882.95,884.4649999999998
1287,878.2,882.95,884.4649999999998
1288,875.74,882.95,884.4649999999998
1289,875.02,882.95,884.4649999999998
1290,876.44,882.95,884.4649999999998
1291,877.25,882.95,884.4649999999998
1292,879.73,882.95,884.4649999999998
1293,882.41,882.95,884.4649999999998
1294,882.24,882.95,884.4649999999998
1295,884.81,882.95,884.4649999999998
1296,877.41,880.12,882.8916666666669
1297,879.73,880.12,882.8916666666669
1298,878.2,880.12,882.8916666666669
1299,875.74,880.12,882.8916666666669
1300,875.02,880.12,882.8916666666669
1301,876.44,880.12,882.8916666666669
1302,877.25,880.12,882.8916666666669
1303,879.73,880.12,882.8916666666669
1304,882.41,880.12,882.8916666666669
1305,882.24,880.12,882.8916666666669
1306,884.81,880.12,882.8916666666669
1307,885.04,880.12,882.8916666666669
1308,879.73,877.41,883.1391666666667
1309,878.2,877.41,883.1391666666667
1310,875.74,877.41,883.1391666666667
1311,875.02,877.41,883.1391666666667
1312,876.44,877.41,883.1391666666667
1313,877.25,877.41,883.1391666666667
1314,879.73,877.41,883.1391666666667
1315,882.41,877.41,883.1391666666667
1316,882.24,877.41,883.1391666666667
1317,884.81,877.41,883.1391666666667
1318,885.04,877.41,883.1391666666667
1319,888.67,877.41,883.1391666666667
1320,878.2,879.73,882.4625
1321,875.74,879.73,882.4625
1322,875.02,879.73,882.4625
1323,876.44,879.73,882.4625
1324,877.25,879.73,882.4625
1325,879.73,879.73,882.4625
1326,882.41,879.73,882.4625
1327,882.24,879.73,882.4625
1328,884.81,879.73,882.4625
1329,885.04,879.73,882.4625
1330,888.67,879.73,882.4625
